fecha,sku,tipo_movimiento,cantidad,documento,bodega,responsable
2024-11-09,MP-0024,salida,90.0,CONS-105004,BOD-03,OP-06
2024-11-09,MP-0117,salida,53.3,CONS-105011,BOD-01,OP-03
2024-11-09,MP-0060,salida,47.7,CONS-105018,BOD-01,OP-03
2024-11-09,MP-0357,salida,58.6,CONS-105025,BOD-01,OP-02
2024-11-09,MP-0162,salida,9.0,CONS-105032,BOD-01,OP-01
2024-11-09,MP-0009,salida,26.5,CONS-105039,BOD-01,OP-06
2024-11-09,MP-0076,salida,36.6,CONS-105046,BOD-02,OP-04
2024-11-09,MP-0077,salida,38.6,CONS-105053,BOD-03,OP-01
2024-11-09,MP-0273,salida,41.1,CONS-105060,BOD-03,OP-06
2024-11-09,MP-0026,salida,42.4,CONS-105067,BOD-03,OP-01
2024-11-09,MP-0111,salida,65.2,CONS-105074,BOD-03,OP-01
2024-11-09,MP-0071,salida,51.7,CONS-105081,BOD-01,OP-06
2024-11-09,MP-0227,salida,29.9,CONS-105095,BOD-02,OP-03
2024-11-09,MP-0088,salida,107.5,CONS-105102,BOD-03,OP-05
2024-11-09,MP-0143,salida,120.2,CONS-105109,BOD-03,OP-01
2024-11-09,MP-0181,salida,101.0,CONS-105116,BOD-01,OP-04
2024-11-09,MP-0385,salida,29.6,CONS-105123,BOD-02,OP-03
2024-11-09,MP-0321,salida,54.5,CONS-105130,BOD-01,OP-03
2024-11-09,MP-0343,salida,121.0,CONS-105137,BOD-03,OP-06
2024-11-09,MP-0036,salida,35.8,CONS-105144,BOD-01,OP-04
2024-11-09,MP-0080,salida,39.6,CONS-105151,BOD-01,OP-04
2024-11-09,MP-0356,salida,46.7,CONS-105165,BOD-01,OP-05
2024-11-09,MP-0339,salida,15.6,CONS-105172,BOD-02,OP-04
2024-11-09,MP-0078,salida,116.5,CONS-105179,BOD-02,OP-05
2024-11-09,MP-0059,salida,71.8,CONS-105186,BOD-01,OP-02
2024-11-09,MP-0211,salida,56.2,CONS-105193,BOD-02,OP-04
2024-11-09,MP-0390,salida,40.3,CONS-105207,BOD-02,OP-04
2024-11-09,MP-0268,salida,36.9,CONS-105214,BOD-01,OP-06
2024-11-09,MP-0039,salida,12.9,CONS-105221,BOD-03,OP-05
2024-11-09,MP-0032,salida,25.2,CONS-105228,BOD-02,OP-05
2024-11-09,MP-0129,salida,85.5,CONS-105235,BOD-02,OP-04
2024-11-09,MP-0136,salida,-73.6,CONS-105242,BOD-01,OP-05
2024-11-09,MP-0217,salida,64.9,CONS-105249,BOD-03,OP-03
2024-11-09,MP-0344,salida,107.6,CONS-105256,BOD-03,OP-03
2024-11-10,MP-0030,entrada,1829,REC-OC-5421,BOD-03,OP-03
2024-11-10,MP-0010,entrada,1418,REC-OC-5125,BOD-01,OP-03
2024-11-10,MP-0045,entrada,421,REC-OC-5623,BOD-02,OP-06
2024-11-10,MP-0038,entrada,686,REC-OC-5554,BOD-02,OP-05
2024-11-10,MP-0323,entrada,20,REC-OC-6371,BOD-02,OP-05
2024-11-11,MP-0033,entrada,2201,REC-OC-5497,BOD-01,OP-04
2024-11-11,MP-0011,entrada,1129,REC-OC-5141,BOD-01,OP-04
2024-11-12,MP-0322,entrada,27,REC-OC-6370,BOD-03,OP-04
2024-11-13,MP-0050,entrada,313,REC-OC-5646,BOD-02,OP-04
2024-11-13,MP-0014,entrada,748,REC-OC-5180,BOD-01,OP-05
2024-11-13,MP-0019,salida,65.1,CONS-104487,BOD-01,OP-02
2024-11-13,MP-0022,salida,107.9,CONS-104494,BOD-01,OP-01
2024-11-13,MP-0094,salida,38.7,CONS-104501,BOD-01,OP-06
2024-11-13,MP-0074,salida,40.2,CONS-104508,BOD-03,OP-06
2024-11-13,MP-0370,salida,13.0,CONS-104515,BOD-03,OP-04
2024-11-13,MP-0299,salida,50.3,CONS-104522,BOD-03,OP-05
2024-11-13,MP-0418,salida,42.4,CONS-104536,BOD-03,OP-01
2024-11-13,MP-0008,salida,162.8,CONS-104543,BOD-01,OP-03
2024-11-13,MP-0005,salida,117.9,CONS-104550,BOD-01,OP-05
2024-11-13,MP-0133,salida,134.1,CONS-104557,BOD-01,OP-04
2024-11-13,MP-0101,salida,117.9,CONS-104564,BOD-02,OP-06
2024-11-13,MP-0149,salida,112.6,CONS-104571,BOD-02,OP-05
2024-11-13,MP-0189,salida,95.4,CONS-104578,BOD-02,OP-01
2024-11-13,MP-0254,salida,138.8,CONS-104585,BOD-03,OP-06
2024-11-13,MP-0161,salida,51.8,CONS-104592,BOD-03,OP-02
2024-11-13,MP-0197,salida,125.5,CONS-104599,BOD-02,OP-05
2024-11-13,MP-0037,salida,44.2,CONS-104606,BOD-01,OP-03
2024-11-13,MP-0018,salida,7.4,CONS-104613,BOD-02,OP-03
2024-11-13,MP-0137,salida,37.1,CONS-104620,BOD-01,OP-02
2024-11-13,MP-0073,salida,-53.4,CONS-104627,BOD-02,OP-03
2024-11-13,MP-0118,salida,48.0,CONS-104634,BOD-01,OP-05
2024-11-13,MP-0199,salida,45.4,CONS-104641,BOD-02,OP-06
2024-11-13,MP-0116,salida,-16.9,CONS-104662,BOD-01,OP-02
2024-11-13,MP-0108,salida,65.5,CONS-104669,BOD-03,OP-03
2024-11-13,MP-0293,salida,29.6,CONS-104676,BOD-01,OP-01
2024-11-13,MP-0239,salida,14.1,CONS-104683,BOD-03,OP-06
2024-11-13,MP-0016,salida,111.9,CONS-104690,BOD-01,OP-02
2024-11-13,MP-0030,salida,13.1,CONS-104697,BOD-02,OP-02
2024-11-13,MP-0120,salida,62.6,CONS-104704,BOD-01,OP-01
2024-11-13,MP-0043,salida,36.2,CONS-104711,BOD-01,OP-05
2024-11-13,MP-0182,salida,118.5,CONS-104718,BOD-02,OP-04
2024-11-13,MP-0369,salida,72.9,CONS-104725,BOD-02,OP-02
2024-11-13,MP-0157,salida,134.7,CONS-104732,BOD-03,OP-06
2024-11-13,MP-0001,salida,109.9,CONS-104739,BOD-03,OP-04
2024-11-13,MP-0014,salida,89.3,CONS-104746,BOD-01,OP-03
2024-11-13,MP-0128,salida,84.6,CONS-104753,BOD-01,OP-02
2024-11-13,MP-0047,salida,47.2,CONS-104760,BOD-02,OP-06
2024-11-13,MP-0244,salida,53.3,CONS-104767,BOD-02,OP-02
2024-11-13,MP-0132,salida,-94.2,CONS-104781,BOD-01,OP-06
2024-11-13,MP-0131,salida,34.9,CONS-104788,BOD-02,OP-04
2024-11-13,MP-0216,salida,-72.9,CONS-104795,BOD-01,OP-02
2024-11-13,MP-0272,salida,9.2,CONS-104802,BOD-02,OP-05
2024-11-13,MP-0010,salida,-78.5,CONS-104809,BOD-02,OP-05
2024-11-13,MP-0002,salida,44.6,CONS-104816,BOD-02,OP-02
2024-11-13,MP-0150,salida,62.4,CONS-104823,BOD-03,OP-04
2024-11-13,MP-0085,salida,95.0,CONS-104830,BOD-01,OP-04
2024-11-13,MP-0202,salida,95.7,CONS-104837,BOD-02,OP-02
2024-11-13,MP-0153,salida,44.0,CONS-104844,BOD-01,OP-05
2024-11-13,MP-0178,salida,20.8,CONS-104851,BOD-02,OP-03
2024-11-13,MP-0229,salida,98.0,CONS-104858,BOD-03,OP-04
2024-11-13,MP-0013,salida,73.1,CONS-104865,BOD-01,OP-02
2024-11-13,MP-0020,salida,84.2,CONS-104872,BOD-03,OP-05
2024-11-13,MP-0106,salida,48.1,CONS-104879,BOD-02,OP-03
2024-11-13,MP-0051,salida,97.3,CONS-104886,BOD-01,OP-06
2024-11-13,MP-0238,salida,68.3,CONS-104900,BOD-02,OP-02
2024-11-13,MP-0004,salida,13.7,CONS-104907,BOD-01,OP-03
2024-11-13,MP-0033,salida,12.1,CONS-104914,BOD-03,OP-04
2024-11-13,MP-0045,salida,7.6,CONS-104921,BOD-03,OP-06
2024-11-13,MP-0386,salida,16.9,CONS-104928,BOD-01,OP-05
2024-11-13,MP-0393,salida,5.4,CONS-104935,BOD-02,OP-05
2024-11-13,MP-0373,salida,45.7,CONS-104942,BOD-03,OP-04
2024-11-13,MP-0015,salida,50.1,CONS-104949,BOD-01,OP-03
2024-11-13,MP-0012,salida,76.0,CONS-104956,BOD-02,OP-03
2024-11-13,MP-0142,salida,76.4,CONS-104963,BOD-03,OP-04
2024-11-13,MP-0102,salida,93.1,CONS-104970,BOD-02,OP-01
2024-11-13,MP-0114,salida,22.2,CONS-104977,BOD-03,OP-04
2024-11-13,MP-0325,salida,59.9,CONS-104984,BOD-02,OP-01
2024-11-13,MP-0193,salida,53.9,CONS-104991,BOD-02,OP-06
2024-11-13,MP-0330,salida,24.9,CONS-104998,BOD-03,OP-04
2024-11-13,MP-0024,salida,90.0,CONS-105005,BOD-02,OP-05
2024-11-13,MP-0060,salida,47.7,CONS-105019,BOD-03,OP-03
2024-11-13,MP-0357,salida,58.6,CONS-105026,BOD-01,OP-01
2024-11-13,MP-0162,salida,9.0,CONS-105033,BOD-01,OP-04
2024-11-13,MP-0009,salida,26.5,CONS-105040,BOD-03,OP-01
2024-11-13,MP-0076,salida,36.6,CONS-105047,BOD-03,OP-03
2024-11-13,MP-0077,salida,38.6,CONS-105054,BOD-02,OP-02
2024-11-13,MP-0273,salida,41.1,CONS-105061,BOD-02,OP-01
2024-11-13,MP-0026,salida,42.4,CONS-105068,BOD-03,OP-01
2024-11-13,MP-0111,salida,65.2,CONS-105075,BOD-02,OP-05
2024-11-13,MP-0071,salida,51.7,CONS-105082,BOD-03,OP-01
2024-11-13,MP-0388,salida,49.8,CONS-105089,BOD-01,OP-02
2024-11-13,MP-0227,salida,29.9,CONS-105096,BOD-03,OP-01
2024-11-13,MP-0088,salida,107.5,CONS-105103,BOD-01,OP-01
2024-11-13,MP-0181,salida,101.0,CONS-105117,BOD-01,OP-03
2024-11-13,MP-0385,salida,29.6,CONS-105124,BOD-01,OP-02
2024-11-13,MP-0321,salida,54.5,CONS-105131,BOD-03,OP-04
2024-11-13,MP-0343,salida,121.0,CONS-105138,BOD-02,OP-04
2024-11-13,MP-0036,salida,35.8,CONS-105145,BOD-01,OP-03
2024-11-13,MP-0080,salida,39.6,CONS-105152,BOD-01,OP-04
2024-11-13,MP-0139,salida,73.0,CONS-105159,BOD-03,OP-01
2024-11-13,MP-0356,salida,46.7,CONS-105166,BOD-01,OP-06
2024-11-13,MP-0339,salida,15.6,CONS-105173,BOD-01,OP-04
2024-11-13,MP-0078,salida,116.5,CONS-105180,BOD-02,OP-04
2024-11-13,MP-0211,salida,56.2,CONS-105194,BOD-03,OP-01
2024-11-13,MP-0340,salida,56.2,CONS-105201,BOD-01,OP-03
2024-11-13,MP-0390,salida,40.3,CONS-105208,BOD-02,OP-06
2024-11-13,MP-0268,salida,36.9,CONS-105215,BOD-01,OP-04
2024-11-13,MP-0039,salida,12.9,CONS-105222,BOD-02,OP-02
2024-11-13,MP-0032,salida,25.2,CONS-105229,BOD-02,OP-02
2024-11-13,MP-0129,salida,85.5,CONS-105236,BOD-02,OP-06
2024-11-13,MP-0136,salida,73.6,CONS-105243,BOD-02,OP-06
2024-11-13,MP-0217,salida,64.9,CONS-105250,BOD-03,OP-02
2024-11-13,MP-0344,salida,107.6,CONS-105257,BOD-02,OP-02
2024-11-14,MP-0183,entrada,15,REC-OC-6225,BOD-01,OP-01
2024-11-14,MP-0025,entrada,720,REC-OC-5353,BOD-01,OP-02
2024-11-14,MP-0041,entrada,252,REC-OC-5593,BOD-03,OP-04
2024-11-15,MP-0018,entrada,1101,REC-OC-5260,BOD-02,OP-01
2024-11-15,MP-0103,entrada,580,REC-OC-5940,BOD-02,OP-05
2024-11-17,MP-0022,entrada,1433,REC-OC-5303,BOD-01,OP-01
2024-11-17,MP-0037,entrada,893,REC-OC-5542,BOD-02,OP-03
2024-11-17,MP-0019,salida,65.1,CONS-104488,BOD-03,OP-04
2024-11-17,MP-0022,salida,107.9,CONS-104495,BOD-01,OP-02
2024-11-17,MP-0094,salida,38.7,CONS-104502,BOD-03,OP-06
2024-11-17,MP-0074,salida,40.2,CONS-104509,BOD-01,OP-03
2024-11-17,MP-0370,salida,13.0,CONS-104516,BOD-01,OP-05
2024-11-17,MP-0299,salida,50.3,CONS-104523,BOD-02,OP-06
2024-11-17,MP-0309,salida,45.6,CONS-104530,BOD-02,OP-01
2024-11-17,MP-0418,salida,42.4,CONS-104537,BOD-03,OP-04
2024-11-17,MP-0008,salida,162.8,CONS-104544,BOD-02,OP-06
2024-11-17,MP-0005,salida,117.9,CONS-104551,BOD-03,OP-02
2024-11-17,MP-0133,salida,134.1,CONS-104558,BOD-01,OP-06
2024-11-17,MP-0101,salida,117.9,CONS-104565,BOD-03,OP-03
2024-11-17,MP-0149,salida,112.6,CONS-104572,BOD-01,OP-06
2024-11-17,MP-0189,salida,95.4,CONS-104579,BOD-03,OP-03
2024-11-17,MP-0161,salida,51.8,CONS-104593,BOD-02,OP-04
2024-11-17,MP-0197,salida,125.5,CONS-104600,BOD-03,OP-06
2024-11-17,MP-0037,salida,44.2,CONS-104607,BOD-01,OP-01
2024-11-17,MP-0018,salida,7.4,CONS-104614,BOD-03,OP-02
2024-11-17,MP-0137,salida,37.1,CONS-104621,BOD-02,OP-02
2024-11-17,MP-0073,salida,53.4,CONS-104628,BOD-02,OP-01
2024-11-17,MP-0118,salida,48.0,CONS-104635,BOD-03,OP-06
2024-11-17,MP-0199,salida,45.4,CONS-104642,BOD-02,OP-04
2024-11-17,MP-0232,salida,40.6,CONS-104649,BOD-03,OP-01
2024-11-17,MP-0027,salida,5.6,CONS-104656,BOD-02,OP-03
2024-11-17,MP-0116,salida,16.9,CONS-104663,BOD-03,OP-05
2024-11-17,MP-0108,salida,65.5,CONS-104670,BOD-01,OP-03
2024-11-17,MP-0293,salida,29.6,CONS-104677,BOD-01,OP-05
2024-11-17,MP-0239,salida,14.1,CONS-104684,BOD-01,OP-01
2024-11-17,MP-0016,salida,111.9,CONS-104691,BOD-01,OP-05
2024-11-17,MP-0030,salida,13.1,CONS-104698,BOD-02,OP-02
2024-11-17,MP-0120,salida,62.6,CONS-104705,BOD-03,OP-03
2024-11-17,MP-0043,salida,36.2,CONS-104712,BOD-03,OP-01
2024-11-17,MP-0182,salida,118.5,CONS-104719,BOD-03,OP-01
2024-11-17,MP-0157,salida,134.7,CONS-104733,BOD-01,OP-04
2024-11-17,MP-0001,salida,109.9,CONS-104740,BOD-03,OP-02
2024-11-17,MP-0014,salida,89.3,CONS-104747,BOD-02,OP-01
2024-11-17,MP-0128,salida,84.6,CONS-104754,BOD-01,OP-03
2024-11-17,MP-0047,salida,47.2,CONS-104761,BOD-02,OP-03
2024-11-17,MP-0244,salida,53.3,CONS-104768,BOD-01,OP-06
2024-11-17,MP-0122,salida,56.8,CONS-104775,BOD-03,OP-03
2024-11-17,MP-0132,salida,94.2,CONS-104782,BOD-01,OP-03
2024-11-17,MP-0131,salida,-34.9,CONS-104789,BOD-03,OP-06
2024-11-17,MP-0216,salida,72.9,CONS-104796,BOD-01,OP-04
2024-11-17,MP-0272,salida,9.2,CONS-104803,BOD-01,OP-01
2024-11-17,MP-0010,salida,78.5,CONS-104810,BOD-01,OP-04
2024-11-17,MP-0002,salida,44.6,CONS-104817,BOD-03,OP-04
2024-11-17,MP-0150,salida,62.4,CONS-104824,BOD-02,OP-06
2024-11-17,MP-0085,salida,95.0,CONS-104831,BOD-03,OP-04
2024-11-17,MP-0202,salida,95.7,CONS-104838,BOD-03,OP-04
2024-11-17,MP-0178,salida,20.8,CONS-104852,BOD-01,OP-03
2024-11-17,MP-0229,salida,98.0,CONS-104859,BOD-01,OP-01
2024-11-17,MP-0013,salida,73.1,CONS-104866,BOD-02,OP-03
2024-11-17,MP-0020,salida,84.2,CONS-104873,BOD-03,OP-02
2024-11-17,MP-0106,salida,48.1,CONS-104880,BOD-02,OP-02
2024-11-17,MP-0051,salida,97.3,CONS-104887,BOD-03,OP-06
2024-11-17,MP-0238,salida,68.3,CONS-104901,BOD-03,OP-02
2024-11-17,MP-0004,salida,13.7,CONS-104908,BOD-03,OP-02
2024-11-17,MP-0045,salida,7.6,CONS-104922,BOD-01,OP-04
2024-11-17,MP-0386,salida,16.9,CONS-104929,BOD-03,OP-02
2024-11-17,MP-0393,salida,5.4,CONS-104936,BOD-03,OP-04
2024-11-17,MP-0015,salida,50.1,CONS-104950,BOD-03,OP-06
2024-11-17,MP-0012,salida,76.0,CONS-104957,BOD-02,OP-04
2024-11-17,MP-0142,salida,76.4,CONS-104964,BOD-01,OP-02
2024-11-17,MP-0102,salida,93.1,CONS-104971,BOD-01,OP-01
2024-11-17,MP-0114,salida,22.2,CONS-104978,BOD-03,OP-01
2024-11-17,MP-0325,salida,59.9,CONS-104985,BOD-02,OP-04
2024-11-17,MP-0193,salida,53.9,CONS-104992,BOD-03,OP-03
2024-11-17,MP-0330,salida,24.9,CONS-104999,BOD-03,OP-03
2024-11-17,MP-0024,salida,90.0,CONS-105006,BOD-03,OP-06
2024-11-17,MP-0117,salida,53.3,CONS-105013,BOD-01,OP-03
2024-11-17,MP-0357,salida,58.6,CONS-105027,BOD-03,OP-05
2024-11-17,MP-0162,salida,9.0,CONS-105034,BOD-01,OP-05
2024-11-17,MP-0009,salida,26.5,CONS-105041,BOD-02,OP-04
2024-11-17,MP-0076,salida,36.6,CONS-105048,BOD-03,OP-04
2024-11-17,MP-0077,salida,38.6,CONS-105055,BOD-03,OP-02
2024-11-17,MP-0273,salida,41.1,CONS-105062,BOD-02,OP-03
2024-11-17,MP-0111,salida,65.2,CONS-105076,BOD-03,OP-02
2024-11-17,MP-0071,salida,51.7,CONS-105083,BOD-02,OP-04
2024-11-17,MP-0388,salida,49.8,CONS-105090,BOD-01,OP-04
2024-11-17,MP-0227,salida,-29.9,CONS-105097,BOD-03,OP-01
2024-11-17,MP-0088,salida,107.5,CONS-105104,BOD-02,OP-06
2024-11-17,MP-0143,salida,120.2,CONS-105111,BOD-02,OP-05
2024-11-17,MP-0181,salida,101.0,CONS-105118,BOD-03,OP-05
2024-11-17,MP-0385,salida,-29.6,CONS-105125,BOD-03,OP-01
2024-11-17,MP-0321,salida,54.5,CONS-105132,BOD-03,OP-06
2024-11-17,MP-0343,salida,-121.0,CONS-105139,BOD-03,OP-02
2024-11-17,MP-0139,salida,73.0,CONS-105160,BOD-02,OP-02
2024-11-17,MP-0356,salida,46.7,CONS-105167,BOD-03,OP-01
2024-11-17,MP-0339,salida,15.6,CONS-105174,BOD-03,OP-05
2024-11-17,MP-0078,salida,116.5,CONS-105181,BOD-01,OP-02
2024-11-17,MP-0211,salida,56.2,CONS-105195,BOD-02,OP-05
2024-11-17,MP-0340,salida,56.2,CONS-105202,BOD-02,OP-06
2024-11-17,MP-0268,salida,36.9,CONS-105216,BOD-01,OP-01
2024-11-17,MP-0039,salida,12.9,CONS-105223,BOD-03,OP-05
2024-11-17,MP-0032,salida,25.2,CONS-105230,BOD-01,OP-04
2024-11-17,MP-0129,salida,85.5,CONS-105237,BOD-02,OP-02
2024-11-17,MP-0136,salida,73.6,CONS-105244,BOD-02,OP-03
2024-11-17,MP-0217,salida,64.9,CONS-105251,BOD-02,OP-04
2024-11-17,MP-0344,salida,107.6,CONS-105258,BOD-03,OP-06
2024-11-17,MP-0183,ajuste,26,AJU-120026,BOD-02,AUDIT
2024-11-18,MP-0071,entrada,413,REC-OC-5754,BOD-03,OP-05
2024-11-18,MP-0038,entrada,587,REC-OC-5560,BOD-03,OP-02
2024-11-19,MP-0179,entrada,43,REC-OC-6221,BOD-01,OP-04
2024-11-20,MP-0068,entrada,156,REC-OC-5741,BOD-02,OP-02
2024-11-21,MP-0295,entrada,40,REC-OC-6340,BOD-02,OP-04
2024-11-21,MP-0019,salida,65.1,CONS-104489,BOD-01,OP-04
2024-11-21,MP-0022,salida,107.9,CONS-104496,BOD-03,OP-03
2024-11-21,MP-0094,salida,38.7,CONS-104503,BOD-03,OP-05
2024-11-21,MP-0074,salida,40.2,CONS-104510,BOD-03,OP-03
2024-11-21,MP-0370,salida,13.0,CONS-104517,BOD-01,OP-02
2024-11-21,MP-0299,salida,50.3,CONS-104524,BOD-01,OP-01
2024-11-21,MP-0309,salida,-45.6,CONS-104531,BOD-01,OP-06
2024-11-21,MP-0418,salida,42.4,CONS-104538,BOD-03,OP-01
2024-11-21,MP-0008,salida,162.8,CONS-104545,BOD-01,OP-01
2024-11-21,MP-0005,salida,117.9,CONS-104552,BOD-03,OP-05
2024-11-21,MP-0133,salida,134.1,CONS-104559,BOD-01,OP-05
2024-11-21,MP-0101,salida,117.9,CONS-104566,BOD-03,OP-03
2024-11-21,MP-0149,salida,112.6,CONS-104573,BOD-01,OP-02
2024-11-21,MP-0189,salida,95.4,CONS-104580,BOD-01,OP-06
2024-11-21,MP-0254,salida,138.8,CONS-104587,BOD-01,OP-04
2024-11-21,MP-0161,salida,51.8,CONS-104594,BOD-02,OP-04
2024-11-21,MP-0197,salida,125.5,CONS-104601,BOD-02,OP-04
2024-11-21,MP-0037,salida,44.2,CONS-104608,BOD-02,OP-04
2024-11-21,MP-0018,salida,7.4,CONS-104615,BOD-02,OP-06
2024-11-21,MP-0137,salida,37.1,CONS-104622,BOD-03,OP-03
2024-11-21,MP-0073,salida,53.4,CONS-104629,BOD-01,OP-02
2024-11-21,MP-0118,salida,48.0,CONS-104636,BOD-02,OP-06
2024-11-21,MP-0199,salida,45.4,CONS-104643,BOD-03,OP-01
2024-11-21,MP-0232,salida,40.6,CONS-104650,BOD-02,OP-04
2024-11-21,MP-0027,salida,5.6,CONS-104657,BOD-01,OP-01
2024-11-21,MP-0116,salida,16.9,CONS-104664,BOD-03,OP-01
2024-11-21,MP-0293,salida,29.6,CONS-104678,BOD-01,OP-01
2024-11-21,MP-0239,salida,14.1,CONS-104685,BOD-02,OP-06
2024-11-21,MP-0016,salida,111.9,CONS-104692,BOD-03,OP-06
2024-11-21,MP-0120,salida,62.6,CONS-104706,BOD-01,OP-04
2024-11-21,MP-0043,salida,36.2,CONS-104713,BOD-02,OP-05
2024-11-21,MP-0182,salida,-118.5,CONS-104720,BOD-02,OP-05
2024-11-21,MP-0369,salida,72.9,CONS-104727,BOD-02,OP-04
2024-11-21,MP-0157,salida,134.7,CONS-104734,BOD-02,OP-05
2024-11-21,MP-0014,salida,89.3,CONS-104748,BOD-02,OP-05
2024-11-21,MP-0128,salida,84.6,CONS-104755,BOD-02,OP-05
2024-11-21,MP-0047,salida,47.2,CONS-104762,BOD-02,OP-02
2024-11-21,MP-0244,salida,53.3,CONS-104769,BOD-02,OP-04
2024-11-21,MP-0122,salida,56.8,CONS-104776,BOD-01,OP-04
2024-11-21,MP-0132,salida,94.2,CONS-104783,BOD-01,OP-02
2024-11-21,MP-0131,salida,34.9,CONS-104790,BOD-02,OP-01
2024-11-21,MP-0216,salida,72.9,CONS-104797,BOD-02,OP-02
2024-11-21,MP-0272,salida,9.2,CONS-104804,BOD-03,OP-02
2024-11-21,MP-0010,salida,78.5,CONS-104811,BOD-01,OP-06
2024-11-21,MP-0002,salida,44.6,CONS-104818,BOD-03,OP-04
2024-11-21,MP-0150,salida,62.4,CONS-104825,BOD-03,OP-03
2024-11-21,MP-0085,salida,95.0,CONS-104832,BOD-02,OP-03
2024-11-21,MP-0202,salida,95.7,CONS-104839,BOD-02,OP-04
2024-11-21,MP-0153,salida,44.0,CONS-104846,BOD-03,OP-01
2024-11-21,MP-0178,salida,-20.8,CONS-104853,BOD-03,OP-06
2024-11-21,MP-0229,salida,98.0,CONS-104860,BOD-03,OP-03
2024-11-21,MP-0013,salida,73.1,CONS-104867,BOD-02,OP-04
2024-11-21,MP-0020,salida,84.2,CONS-104874,BOD-01,OP-06
2024-11-21,MP-0106,salida,48.1,CONS-104881,BOD-03,OP-02
2024-11-21,MP-0051,salida,97.3,CONS-104888,BOD-03,OP-01
2024-11-21,MP-0411,salida,72.5,CONS-104895,BOD-01,OP-03
2024-11-21,MP-0238,salida,68.3,CONS-104902,BOD-02,OP-03
2024-11-21,MP-0033,salida,12.1,CONS-104916,BOD-03,OP-05
2024-11-21,MP-0045,salida,7.6,CONS-104923,BOD-01,OP-03
2024-11-21,MP-0386,salida,16.9,CONS-104930,BOD-01,OP-05
2024-11-21,MP-0393,salida,5.4,CONS-104937,BOD-03,OP-06
2024-11-21,MP-0373,salida,45.7,CONS-104944,BOD-03,OP-05
2024-11-21,MP-0012,salida,76.0,CONS-104958,BOD-03,OP-03
2024-11-21,MP-0142,salida,76.4,CONS-104965,BOD-02,OP-05
2024-11-21,MP-0102,salida,93.1,CONS-104972,BOD-02,OP-02
2024-11-21,MP-0114,salida,22.2,CONS-104979,BOD-03,OP-06
2024-11-21,MP-0325,salida,59.9,CONS-104986,BOD-01,OP-04
2024-11-21,MP-0193,salida,53.9,CONS-104993,BOD-02,OP-03
2024-11-21,MP-0330,salida,24.9,CONS-105000,BOD-01,OP-05
2024-11-21,MP-0024,salida,90.0,CONS-105007,BOD-01,OP-02
2024-11-21,MP-0117,salida,53.3,CONS-105014,BOD-02,OP-06
2024-11-21,MP-0060,salida,47.7,CONS-105021,BOD-03,OP-02
2024-11-21,MP-0357,salida,58.6,CONS-105028,BOD-02,OP-05
2024-11-21,MP-0009,salida,26.5,CONS-105042,BOD-03,OP-03
2024-11-21,MP-0076,salida,36.6,CONS-105049,BOD-02,OP-05
2024-11-21,MP-0077,salida,38.6,CONS-105056,BOD-03,OP-04
2024-11-21,MP-0111,salida,65.2,CONS-105077,BOD-03,OP-06
2024-11-21,MP-0071,salida,51.7,CONS-105084,BOD-01,OP-02
2024-11-21,MP-0388,salida,49.8,CONS-105091,BOD-01,OP-02
2024-11-21,MP-0227,salida,29.9,CONS-105098,BOD-02,OP-01
2024-11-21,MP-0088,salida,107.5,CONS-105105,BOD-01,OP-02
2024-11-21,MP-0143,salida,120.2,CONS-105112,BOD-02,OP-04
2024-11-21,MP-0181,salida,101.0,CONS-105119,BOD-01,OP-06
2024-11-21,MP-0385,salida,29.6,CONS-105126,BOD-03,OP-05
2024-11-21,MP-0321,salida,54.5,CONS-105133,BOD-02,OP-05
2024-11-21,MP-0036,salida,35.8,CONS-105147,BOD-02,OP-02
2024-11-21,MP-0080,salida,39.6,CONS-105154,BOD-02,OP-05
2024-11-21,MP-0139,salida,73.0,CONS-105161,BOD-02,OP-04
2024-11-21,MP-0339,salida,15.6,CONS-105175,BOD-03,OP-05
2024-11-21,MP-0211,salida,56.2,CONS-105196,BOD-01,OP-02
2024-11-21,MP-0340,salida,56.2,CONS-105203,BOD-02,OP-05
2024-11-21,MP-0390,salida,40.3,CONS-105210,BOD-02,OP-03
2024-11-21,MP-0268,salida,36.9,CONS-105217,BOD-02,OP-05
2024-11-21,MP-0039,salida,12.9,CONS-105224,BOD-01,OP-01
2024-11-21,MP-0032,salida,25.2,CONS-105231,BOD-02,OP-02
2024-11-21,MP-0217,salida,64.9,CONS-105252,BOD-02,OP-04
2024-11-21,MP-0344,salida,107.6,CONS-105259,BOD-01,OP-02
2024-11-22,MP-0367,entrada,34,REC-OC-6416,BOD-02,OP-02
2024-11-22,MP-0081,entrada,331,REC-OC-5795,BOD-02,OP-04
2024-11-22,MP-0110,entrada,182,REC-OC-5968,BOD-03,OP-01
2024-11-23,MP-0125,entrada,463,REC-OC-6036,BOD-03,OP-04
2024-11-23,MP-0103,entrada,365,REC-OC-5938,BOD-02,OP-03
2024-11-24,MP-0027,entrada,532,REC-OC-5378,BOD-03,OP-03
2024-11-25,MP-0070,entrada,217,REC-OC-5751,BOD-02,OP-06
2024-11-25,MP-0019,salida,65.1,CONS-104490,BOD-02,OP-04
2024-11-25,MP-0094,salida,38.7,CONS-104504,BOD-02,OP-04
2024-11-25,MP-0074,salida,40.2,CONS-104511,BOD-03,OP-04
